Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz time
-46.91029 -50.90688 -40.1447 -42.90196 -1.846986 -24.91226 -33.94773 -19.16375 -58.1585 -6.820055 -30.05322 -9.866278 -37.53808 33.24716 10.50202 7.345198 23.15908 13.87771 -6.67049 -22.95679 34.82064 38.64214 4.671803 3.668736 -7.460295 -6.211614 24.60614 23.36164 32.13486 -4.567908 6.085456 9.963179 21.90248 26.43981 38.32198 19.23095 26.26577 36.95393 44.67293 51.61237 889.7795
-47.1735 -51.24569 -39.90859 -42.98951 -1.61231 -24.79245 -33.9094 -19.24833 -58.02867 -6.742762 -30.09617 -10.17131 -37.70409 33.039 10.77713 7.363966 23.26966 13.76126 -6.761378 -22.94638 34.81061 38.55795 4.728735 3.781929 -7.257985 -6.256791 24.61797 23.56269 32.22623 -4.465568 6.136702 9.883321 21.62658 26.59659 38.31814 19.28683 26.18602 37.14185 44.61728 51.63562 891.7836
-46.94327 -51.46354 -39.79342 -43.29564 -1.378672 -24.66358 -33.95084 -19.29842 -57.95653 -6.72543 -30.07429 -10.54324 -37.8522 32.87551 11.04046 7.422015 23.42602 13.76289 -6.928956 -22.99206 34.81828 38.50964 4.821696 3.873134 -6.968357 -6.274427 24.60636 23.70867 32.2547 -4.28876 6.214252 9.805437 21.38121 26.71274 38.3024 19.3811 26.08686 37.27963 44.44304 51.64532 893.7876
-47.05472 -51.79853 -39.76812 -43.67741 -1.173694 -24.53267 -34.01179 -19.34449 -57.91768 -6.81288 -29.90533 -10.88051 -37.97003 32.69962 11.24301 7.471807 23.54015 13.78162 -7.129213 -23.00624 34.78557 38.4431 4.933771 4.000167 -6.543113 -6.238764 24.57578 23.87791 32.28665 -3.999408 6.352058 9.766359 21.25394 26.85478 38.3088 19.58994 26.0527 37.3224 44.26563 51.57915 895.7916
-46.82155 -51.92144 -39.86016 -44.18085 -0.964669 -24.45149 -34.14083 -19.2743 -57.94552 -7.061184 -29.66822 -11.19725 -38.10823 32.5031 11.37103 7.516766 23.59273 13.83116 -7.333765 -23.01364 34.70682 38.33665 5.039813 4.123555 -6.170526 -6.148717 24.50862 24.01319 32.26999 -3.709931 6.535294 9.704778 21.31983 26.92506 38.35703 19.84523 26.11661 37.25591 44.11161 51.36256 897.7956
-46.78124 -51.91254 -39.97311 -44.55514 -0.7737756 -24.32317 -34.22428 -19.1389 -58.02241 -7.263081 -29.45073 -11.47704 -38.24082 32.29848 11.48189 7.524354 23.61449 13.82226 -7.491154 -23.04251 34.59093 38.16618 5.118749 4.2341 -5.944496 -6.156975 24.39917 24.17198 32.21904 -3.4908 6.67155 9.689665 21.55555 27.01236 38.42995 20.11582 26.17704 37.14028 44.02545 51.06601 899.7996
-46.84689 -51.84862 -40.09933 -44.82568 -0.5564551 -24.11584 -34.33051 -19.04558 -58.11131 -7.366067 -29.32515 -11.62666 -38.41125 32.17194 11.64959 7.541377 23.67425 13.80831 -7.59393 -23.12016 34.50942 38.04398 5.155441 4.313768 -5.973289 -6.078043 24.29053 24.35523 32.14696 -3.414347 6.783036 9.707595 21.84755 27.13355 38.44577 20.36071 26.24595 37.04838 43.90404 50.79204 901.8036
-46.87357 -51.6859 -40.20522 -44.97728 -0.3317786 -23.87937 -34.44488 -18.96163 -58.12045 -7.394503 -29.23656 -11.56882 -38.57537 32.15789 11.87977 7.597067 23.71725 13.82327 -7.612974 -23.15727 34.4631 37.94898 5.157193 4.351861 -6.173242 -6.074983 24.18723 24.55043 32.05402 -3.469154 6.798593 9.708409 21.95173 27.24507 38.38965 20.57422 26.24556 36.93008 43.73788 50.47935 903.8076
-46.50911 -51.37109 -40.30625 -45.11573 -0.1202598 -23.72577 -34.64003 -18.89502 -58.02692 -7.438165 -29.15564 -11.39447 -38.63955 32.12737 12.10323 7.671064 23.76691 13.88402 -7.592824 -23.13728 34.43227 37.86492 5.168287 4.345716 -6.412416 -6.053613 24.07364 24.72454 31.91657 -3.535947 6.714898 9.655254 21.87146 27.30065 38.30167 20.72312 26.18415 36.75254 43.5724 50.11429 905.8116
-46.21883 -51.18411 -40.45698 -45.30392 0.04890705 -23.68044 -34.88275 -18.83702 -57.90326 -7.464783 -29.14367 -11.15407 -38.54718 32.103 12.29189 7.727153 23.85574 13.86038 -7.601065 -23.11245 34.40907 37.75426 5.287269 4.301468 -6.502674 -6.053613 23.92631 24.91682 31.76549 -3.461081 6.681206 9.672686 21.79881 27.39737 38.16236 20.89684 26.22035 36.5447 43.3862 49.76029 907.8156
-45.7821 -51.01641 -40.67909 -45.48544 0.09934495 -23.74943 -35.15459 -18.80568 -57.8213 -7.488556 -29.22025 -10.86587 -38.39063 31.9969 12.42242 7.73256 23.97085 13.76588 -7.64865 -23.09435 34.401 37.63772 5.470598 4.217314 -6.427894 -6.128802 23.79315 25.11378 31.65656 -3.265649 6.491651 9.77076 21.51148 27.56119 38.2418 21.08993 26.15599 36.42442 43.40995 49.53321 909.8196
-45.57349 -50.9454 -40.88565 -45.54299 0.09447601 -23.84097 -35.35858 -18.83484 -57.80311 -7.48275 -29.35849 -10.58963 -38.24388 31.85534 12.51326 7.715252 24.03295 13.60246 -7.667146 -23.05412 34.39682 37.51122 5.611229 4.12292 -6.304979 -6.227959 23.68594 25.34671 31.5375 -3.063986 6.340003 9.883993 21.24736 27.79703 38.26085 21.29994 26.16108 36.48553 43.39745 49.53147 911.8237
-45.57551 -50.95215 -41.05798 -45.57008 0.09684235 -23.82629 -35.44762 -18.96491 -57.86561 -7.487657 -29.61319 -10.36639 -38.15793 31.7609 12.61193 7.725882 24.05342 13.42092 -7.549245 -23.08398 34.40232 37.39524 5.650231 4.055109 -6.215611 -6.27829 23.59919 25.55842 31.47806 -2.905609 6.205164 9.98436 21.04416 28.05021 38.33079 21.4991 26.19118 36.65714 43.43376 49.70879 913.8276
-45.87091 -51.07562 -41.19867 -45.593 0.1125032 -23.63161 -35.44379 -19.19914 -57.98385 -7.53897 -29.88617 -10.22424 -38.10521 31.63559 12.70251 7.750758 24.02734 13.27672 -7.32606 -23.17828 34.38851 37.28409 5.586234 4.029247 -6.215606 -6.263768 23.55458 25.75608 31.47686 -2.756082 6.133926 10.1132 20.95379 28.32497 38.40613 21.69625 26.30027 36.87168 43.52672 50.00024 915.8317
-46.55745 -51.4449 -41.35595 -45.52005 0.1501085 -23.29242 -35.42854 -19.45475 -58.15736 -7.545187 -30.14437 -10.19523 -38.05024 31.54121 12.82913 7.813472 24.01399 13.19126 -7.155662 -23.25838 34.39007 37.23228 5.490043 4.064897 -6.304073 -6.286391 23.57666 25.96906 31.54848 -2.563117 6.080506 10.30459 20.84362 28.62154 38.50323 21.87654 26.40272 37.08992 43.71501 50.34697 917.8357
-46.70655 -51.67831 -41.54784 -45.36654 0.1870404 -22.93307 -35.55935 -19.59803 -58.3489 -7.480073 -30.44211 -10.32786 -38.01078 31.57923 12.94419 7.891426 24.05512 13.1802 -7.095046 -23.31324 34.39298 37.21007 5.446662 4.04388 -6.39349 -6.359754 23.60315 26.15625 31.54068 -2.323203 5.918509 10.53228 20.52442 28.82781 38.57712 22.05258 26.31253 37.29216 43.86585 50.60504 919.8397
-47.46346 -52.26589 -41.78838 -45.17335 0.2842299 -22.5183 -35.72516 -19.71487 -58.53039 -7.2465 -30.69772 -10.45041 -37.97544 31.60999 13.09045 8.0049 24.17715 13.20376 -7.109907 -23.30367 34.3904 37.21917 5.508063 4.071225 -6.40576 -6.398537 23.58676 26.36234 31.57273 -2.017866 5.881497 10.79558 20.37808 29.00633 38.58765 22.20601 26.26999 37.45424 43.91965 50.73875 921.8437
-48.12776 -52.82437 -42.04588 -45.11882 0.3877571 -22.1467 -35.95858 -19.77742 -58.71868 -6.963125 -30.82348 -10.55237 -38.02179 31.58498 13.21275 8.151933 24.3545 13.30997 -7.172748 -23.3241 34.383 37.24528 5.639946 4.128303 -6.305168 -6.522036 23.54816 26.54734 31.5836 -1.690423 5.801674 11.00068 20.31704 29.13431 38.61665 22.33257 26.14429 37.58838 43.97284 50.82418 923.8477
-48.5372 -53.19641 -42.26593 -45.18864 0.4910071 -21.82874 -36.14218 -19.746 -58.83397 -6.647825 -30.77397 -10.61626 -38.10958 31.53215 13.29688 8.351911 24.49274 13.47144 -7.281914 -23.34769 34.31987 37.23111 5.755651 4.177309 -6.226624 -6.628899 23.44907 26.63312 31.57975 -1.413619 5.672662 11.09347 20.34932 29.15 38.61288 22.38608 25.96838 37.66977 44.0398 50.8559 925.8517
-49.2378 -53.80917 -42.42708 -45.3852 0.6831273 -21.51855 -36.15948 -19.73786 -58.87312 -6.353116 -30.63074 -10.62699 -38.18605 31.55452 13.43011 8.634718 24.57705 13.62648 -7.452238 -23.34039 34.23437 37.21339 5.801052 4.211009 -6.2415 -6.717281 23.31287 26.67838 31.56519 -1.174963 5.594621 11.15635 20.56401 29.11677 38.54741 22.44374 25.88862 37.69339 44.07899 50.89119 927.8557
-49.5962 -54.33763 -42.42244 -45.62277 0.9326102 -21.22221 -36.09883 -19.70858 -58.79017 -6.188704 -30.50154 -10.71251 -38.23039 31.59574 13.58886 8.956487 24.60732 13.76192 -7.654111 -23.3031 34.15294 37.2158 5.74053 4.192288 -6.341724 -6.809483 23.18948 26.66547 31.50468 -1.001614 5.410475 11.16667 20.68527 29.03866 38.45122 22.45633 25.72873 37.705 44.14962 50.96497 929.8597
-49.75219 -54.75391 -42.2006 -45.85474 1.27347 -20.90689 -35.99001 -19.59751 -58.60606 -6.066284 -30.45789 -10.89183 -38.23174 31.66516 13.80438 9.309232 24.65075 13.8875 -7.767083 -23.24039 34.10658 37.25748 5.63512 4.144059 -6.540108 -6.977275 23.09708 26.61927 31.42107 -0.9277788 5.19844 11.0485 20.64117 28.9525 38.29809 22.40254 25.54185 37.66461 44.14999 51.04222 931.8637
-49.38576 -54.83529 -41.81955 -46.00454 1.620948 -20.62581 -35.92628 -19.35123 -58.33201 -5.882875 -30.47335 -11.05742 -38.20208 31.7905 14.0213 9.65144 24.7355 13.99732 -7.685593 -23.18831 34.05968 37.27496 5.562611 4.068215 -6.784483 -7.279887 23.00926 26.55567 31.28706 -0.9713718 4.91689 10.77569 20.34769 28.85155 38.08597 22.27145 25.25957 37.55779 44.07775 51.03194 933.8677
-49.07341 -54.93401 -41.46288 -46.10134 1.956566 -20.41553 -35.91965 -19.13229 -58.01486 -5.616998 -30.43389 -11.17883 -38.11525 31.95307 14.25141 9.993289 24.89005 14.06907 -7.536438 -23.18769 34.00718 37.25705 5.528809 4.041497 -7.069214 -7.52524 22.90165 26.52883 31.19012 -1.057838 4.698358 10.46674 20.01945 28.79365 37.92942 22.09897 25.03076 37.42953 44.02785 50.93649 935.8718
-48.38139 -54.7815 -41.2145 -46.19061 2.225236 -20.33238 -35.9425 -18.95956 -57.69345 -5.403508 -30.31815 -11.28468 -37.94205 32.01509 14.40494 10.29445 25.01278 14.14455 -7.44863 -23.20999 33.92091 37.16765 5.523568 4.057352 -7.306406 -7.77627 22.80743 26.53035 31.12103 -1.163182 4.537679 10.16579 19.67446 28.70592 37.85925 21.88368 24.86459 37.2924 43.99853 50.69956 937.8757
-48.00959 -54.81308 -41.13808 -46.23565 2.451581 -20.34081 -35.88987 -18.87371 -57.42827 -5.294792 -30.09637 -11.42093 -37.71182 32.00643 14.523 10.55182 25.09336 14.20972 -7.494809 -23.20986 33.80503 37.03352 5.512116 4.161674 -7.453611 -7.78422 22.70149 26.54121 31.1284 -1.260132 4.524345 9.999089 19.46652 28.59133 37.84814 21.64398 24.88481 37.12585 43.98297 50.43212 939.8798
-47.52854 -54.84999 -41.18246 -46.2431 2.615794 -20.44573 -35.74998 -18.78238 -57.24906 -5.308542 -29.83476 -11.64161 -37.56007 32.01107 14.59604 10.76595 25.13507 14.28665 -7.648316 -23.29595 33.68273 36.8521 5.497649 4.272833 -7.561271 -7.694696 22.58314 26.53871 31.15438 -1.433579 4.631888 9.973549 19.36032 28.44129 37.85965 21.38486 25.03598 36.927 43.91079 50.17756 941.8838
-46.92405 -54.67669 -41.28595 -46.16763 2.747379 -20.61324 -35.60217 -18.6977 -57.08698 -5.386674 -29.62732 -11.94293 -37.52082 32.06733 14.69255 10.99357 25.18283 14.41975 -7.878178 -23.55241 33.63853 36.71951 5.499736 4.31532 -7.756913 -7.531098 22.47376 26.5431 31.1701 -1.737942 4.720087 9.960443 19.18365 28.29456 37.97872 21.09873 25.13838 36.76687 43.91339 49.95416 943.8878
-46.25578 -54.34207 -41.43052 -46.04898 2.870035 -20.7786 -35.49399 -18.63857 -57.0195 -5.48665 -29.50607 -12.22674 -37.53203 32.15589 14.77826 11.21654 25.25685 14.5498 -8.144393 -23.88454 33.65717 36.63998 5.528684 4.31441 -7.994513 -7.401485 22.37096 26.55178 31.16685 -2.111711 4.889165 9.872321 19.04552 28.13641 38.0705 20.7989 25.27 36.61256 43.88255 49.77202 945.8918
-46.28646 -54.02219 -41.55555 -45.86328 2.955527 -20.90762 -35.39623 -18.61084 -57.04824 -5.592321 -29.3772 -12.3209 -37.52678 32.18158 14.82331 11.39937 25.30653 14.66079 -8.40185 -24.09237 33.6805 36.58673 5.589331 4.382552 -8.175762 -7.183259 22.26997 26.5881 31.20108 -2.457123 5.103768 9.755769 18.92606 28.02209 38.1577 20.56911 25.40164 36.44656 43.86706 49.61698 947.8958
-46.37642 -53.58452 -41.66892 -45.68408 3.014611 -20.99414 -35.30973 -18.56352 -57.11618 -5.806276 -29.22659 -12.23597 -37.48861 32.21013 14.80704 11.54148 25.30673 14.7858 -8.65314 -24.14852 33.69105 36.54874 5.643219 4.487962 -8.275982 -7.051553 22.20107 26.63238 31.22809 -2.792617 5.304029 9.602535 18.73446 27.9222 38.18836 20.41311 25.53214 36.25498 43.76957 49.44821 949.8998
-46.5942 -53.17049 -41.72577 -45.40336 3.067108 -21.00553 -35.19946 -18.56909 -57.05406 -6.105567 -29.00917 -12.07091 -37.34619 32.25375 14.7823 11.65565 25.23222 14.9011 -8.869769 -23.9996 33.70226 36.53738 5.6597 4.612363 -8.378569 -6.894178 22.17513 26.68172 31.24983 -3.116365 5.415858 9.367978 18.42708 27.80572 38.16454 20.28518 25.60608 36.03844 43.67693 49.30213 951.9038
-47.10039 -53.04793 -41.81586 -45.08224 3.138779 -20.99159 -35.09734 -18.6295 -56.8306 -6.346123 -28.77965 -11.83055 -37.05504 32.28745 14.75384 11.75914 25.12547 14.99296 -8.972185 -23.619 33.72895 36.55406 5.684348 4.726749 -8.487183 -6.727269 22.16342 26.74517 31.29383 -3.402361 5.471175 9.033645 18.0764 27.65733 38.21501 20.141 25.62754 35.76618 43.6759 49.18216 953.9078
-47.46677 -53.17915 -42.00167 -44.89629 3.258584 -21.02113 -35.10768 -18.64106 -56.55898 -6.476102 -28.57628 -11.52021 -36.70551 32.31682 14.73548 11.88649 25.0287 15.03655 -8.972539 -23.12046 33.78257 36.59673 5.72884 4.803526 -8.627337 -6.476916 22.12078 26.7904 31.30624 -3.657684 5.66418 8.650134 17.89206 27.44192 38.19498 19.94538 25.7569 35.46052 43.58924 48.98906 955.9118
-47.99126 -53.59853 -42.14484 -44.75739 3.38067 -21.04097 -35.1267 -18.56992 -56.21854 -6.493456 -28.27943 -11.22827 -36.39474 32.28836 14.72939 11.99938 24.93043 15.04919 -8.870668 -22.64946 33.85353 36.64555 5.780328 4.856695 -8.728181 -6.223587 22.07092 26.83622 31.30881 -3.91975 5.873675 8.353826 17.77227 27.27817 38.21458 19.74079 25.87372 35.15845 43.48545 48.70504 957.9158
-47.86488 -53.7799 -42.18193 -44.69436 3.481724 -21.03213 -35.18087 -18.44925 -55.9188 -6.43435 -27.94406 -11.05365 -36.20463 32.31248 14.70463 12.09739 24.87447 15.06256 -8.64724 -22.34306 33.93156 36.69087 5.838896 4.891551 -8.697434 -6.0467 21.98693 26.83807 31.2479 -4.155974 5.982672 8.066305 17.55974 27.08924 38.20322 19.54087 25.87585 34.82997 43.31141 48.32258 959.9199
-47.3279 -53.58189 -42.16809 -44.62716 3.577208 -21.08123 -35.19783 -18.38122 -55.62225 -6.323646 -27.65741 -10.90251 -36.09071 32.27423 14.6293 12.19214 24.83765 15.09097 -8.344679 -22.08524 33.95392 36.70787 5.888134 4.976643 -8.587623 -5.765227 21.86838 26.76333 31.16878 -4.344067 6.088031 7.721128 17.36063 26.84342 38.09404 19.33308 25.86639 34.47098 43.06886 47.87674 961.9238
-46.56802 -53.09385 -42.19389 -44.57615 3.654639 -21.22763 -35.08464 -18.35238 -55.3116 -6.238258 -27.47129 -10.77046 -36.01834 32.19989 14.47694 12.28607 24.78125 15.10851 -8.091853 -21.80801 33.89488 36.68522 5.887139 5.093739 -8.423277 -5.504459 21.72213 26.61288 31.10932 -4.496764 6.237605 7.398892 17.26439 26.56209 37.89996 19.11309 25.91993 34.10095 42.80014 47.45781 963.9279
-46.53085 -52.8602 -42.24379 -44.55626 3.750311 -21.3294 -34.79197 -18.33618 -55.00009 -6.149205 -27.30557 -10.73575 -35.91322 32.11684 14.36454 12.39737 24.71898 15.10284 -7.949532 -21.50042 33.7852 36.65038 5.830832 5.285993 -8.251564 -5.191435 21.51319 26.44479 31.14079 -4.579862 6.370953 7.214441 17.28091 26.31784 37.80788 18.95112 26.00818 33.75327 42.67682 47.15288 965.9319
-46.46251 -52.63758 -42.24907 -44.63692 3.889851 -21.33796 -34.52498 -18.31166 -54.80807 -6.189764 -27.12692 -10.81982 -35.78452 32.11826 14.32112 12.56347 24.66534 15.15638 -7.897196 -21.29906 33.68116 36.63898 5.742393 5.527369 -8.115762 -4.911143 21.24694 26.27917 31.16678 -4.607263 6.473393 7.022466 17.36239 26.05684 37.73486 18.82129 26.08293 33.41321 42.59625 46.83243 967.9359
-46.35492 -52.39989 -42.20059 -44.71511 4.072762 -21.27159 -34.33994 -18.37428 -54.7383 -6.358002 -26.90956 -10.96154 -35.69709 32.12095 14.34867 12.82064 24.60577 15.29249 -7.874234 -21.29996 33.60264 36.65952 5.659204 5.797485 -7.990776 -4.554952 20.94759 26.16066 31.18007 -4.567127 6.615563 6.765037 17.52289 25.83283 37.65401 18.66653 26.15323 33.08318 42.50263 46.46001 969.9399
-46.00732 -52.02048 -42.15538 -44.69962 4.245127 -21.18569 -34.23104 -18.44043 -54.74745 -6.511888 -26.7406 -11.14698 -35.69205 32.06743 14.39914 13.10803 24.55144 15.46795 -7.869185 -21.49584 33.53742 36.67549 5.621398 6.002734 -7.828131 -4.362874 20.65925 26.06135 31.16163 -4.495555 6.798677 6.391782 17.7371 25.63251 37.49267 18.44067 26.23391 32.75228 42.35533 46.11269 971.9439
-45.80434 -51.61507 -42.08077 -44.47976 4.411142 -21.06619 -34.17531 -18.46645 -54.72754 -6.573787 -26.65121 -11.32423 -35.79998 32.07217 14.50785 13.3855 24.50365 15.6215 -7.880372 -21.77009 33.49718 36.70979 5.622232 6.109494 -7.682177 -4.143443 20.37537 25.93509 31.15633 -4.421114 6.948162 5.943685 17.89487 25.42697 37.30683 18.20284 26.29499 32.38758 42.21721 45.82539 973.9479
-45.41198 -51.01402 -41.97467 -43.99923 4.552269 -20.94077 -34.06904 -18.4867 -54.60848 -6.608989 -26.57408 -11.43671 -35.97173 32.03589 14.58109 13.58263 24.39846 15.71027 -7.927428 -21.91475 33.42006 36.67743 5.590734 6.130754 -7.598794 -4.105805 20.13846 25.75814 31.12729 -4.430058 7.001075 5.485456 17.9572 25.18215 37.07095 17.94753 26.29473 31.99829 42.07353 45.55095 975.9519
-44.62777 -50.21885 -41.84306 -43.47797 4.699522 -20.86908 -33.89507 -18.46441 -54.43611 -6.704065 -26.44895 -11.55659 -36.13193 32.00909 14.63315 13.75341 24.26854 15.78917 -8.068408 -21.85621 33.32029 36.63705 5.515395 6.122141 -7.667468 -4.091226 19.93938 25.53469 31.0435 -4.537946 6.985499 5.051073 17.96843 24.88408 36.80234 17.66626 26.2703 31.57051 41.90092 45.23352 977.9559
-44.3788 -49.70039 -41.65969 -42.9533 4.873654 -20.82864 -33.52773 -18.42072 -54.31894 -6.729042 -26.29251 -11.66481 -36.15223 32.03141 14.74611 13.93702 24.17151 15.83331 -8.280878 -21.63988 33.24864 36.6387 5.41856 6.184294 -7.808849 -4.005541 19.82252 25.40157 30.99044 -4.660083 6.948368 4.677457 17.96335 24.62446 36.5209 17.42805 26.23141 31.12083 41.72584 44.96782 979.9599
-43.65374 -49.14424 -41.40054 -42.4912 5.033167 -20.87465 -33.05299 -18.29322 -54.26099 -6.677879 -26.18899 -11.70942 -36.0387 31.96796 14.82386 14.10985 24.07142 15.87477 -8.477387 -21.40196 33.16925 36.64145 5.320161 6.228124 -7.951052 -4.09062 19.78319 25.30638 30.92169 -4.776785 6.872231 4.267775 17.87987 24.36758 36.20679 17.2027 26.11763 30.68458 41.45396 44.69868 981.9639
-42.69317 -48.69503 -41.0438 -42.1424 5.189189 -20.94659 -32.62519 -18.14349 -54.19634 -6.542851 -26.11164 -11.63231 -35.86591 31.91452 14.86115 14.26852 23.9786 15.87301 -8.586337 -21.23882 33.09 36.62468 5.22387 6.21179 -8.06591 -4.187623 19.77235 25.25421 30.78743 -4.824891 6.748931 3.837429 17.72286 24.17943 35.87254 17.09267 25.92571 30.31801 41.11121 44.38549 983.968
-41.9535 -48.35228 -40.70097 -41.88783 5.324746 -21.0239 -32.36144 -17.97835 -53.99978 -6.37007 -26.05828 -11.48838 -35.66251 31.8432 14.85596 14.36544 23.89002 15.86231 -8.611888 -21.08184 33.01938 36.5827 5.152678 6.16704 -8.212013 -4.294256 19.81163 25.24644 30.63083 -4.801572 6.633375 3.44129 17.59375 24.10744 35.57323 17.11872 25.76143 30.07132 40.78426 44.04589 985.9719
-41.62429 -48.08273 -40.41698 -41.59268 5.401956 -21.0682 -32.23888 -17.8063 -53.6339 -6.234071 -26.07524 -11.40886 -35.37581 31.7098 14.77706 14.33881 23.79546 15.81845 -8.623052 -20.94391 32.9642 36.5138 5.123992 6.102112 -8.377642 -4.503257 19.87654 25.29873 30.49789 -4.67354 6.474949 3.228273 17.49537 24.13298 35.35535 17.28016 25.62725 29.8989 40.50079 43.77925 987.976
-41.41863 -47.72099 -40.2487 -41.29028 5.415403 -21.11549 -32.27587 -17.58725 -53.24194 -6.182471 -26.12138 -11.44013 -35.06074 31.47656 14.61823 14.17401 23.69328 15.76305 -8.689238 -20.81361 32.91237 36.41941 5.150548 6.018561 -8.538504 -4.789061 19.96028 25.3768 30.36381 -4.52697 6.330622 3.188568 17.49469 24.15033 35.18088 17.48754 25.55847 29.79672 40.25003 43.61065 989.98
-41.19813 -47.40371 -40.24182 -41.01366 5.373704 -21.17039 -32.42273 -17.41312 -52.95816 -6.11168 -26.09261 -11.48706 -34.80011 31.24561 14.42463 13.97198 23.62949 15.71956 -8.78118 -20.72685 32.86658 36.3099 5.216667 5.943774 -8.605592 -5.019233 19.99723 25.46355 30.32492 -4.371051 6.230062 3.310704 17.48659 24.13066 35.12101 17.65285 25.51981 29.67243 40.04204 43.41258 991.9839
-40.90919 -47.07539 -40.36742 -40.81992 5.292578 -21.24481 -32.63178 -17.37443 -52.81688 -5.971188 -26.01571 -11.47611 -34.6659 31.02371 14.27578 13.85309 23.61913 15.74873 -8.869347 -20.70413 32.84792 36.23034 5.286228 5.904089 -8.595905 -5.180784 19.99434 25.54605 30.37478 -4.202925 6.132442 3.540275 17.35822 24.12169 35.19248 17.77037 25.46815 29.57842 39.9428 43.21347 993.988
-40.70077 -46.85457 -40.61459 -40.78282 5.213997 -21.35358 -32.82207 -17.45488 -52.85558 -5.881947 -26.03218 -11.35084 -34.69407 30.80379 14.18376 13.82284 23.65056 15.78789 -8.909587 -20.7867 32.87366 36.19222 5.341714 5.87381 -8.497845 -5.321708 19.98921 25.6601 30.51543 -3.985224 6.151639 3.837831 17.21858 24.20028 35.33731 17.91338 25.55294 29.56083 39.8764 43.0692 995.992
-40.61668 -46.67078 -40.9958 -40.92601 5.163993 -21.49716 -33.0261 -17.59047 -52.98538 -5.913029 -26.15275 -11.14649 -34.7979 30.64776 14.18614 13.84271 23.72092 15.82976 -8.91162 -20.91437 32.95077 36.24179 5.414721 5.855583 -8.364665 -5.378263 19.97831 25.79826 30.63301 -3.72708 6.19288 4.093998 17.04118 24.33569 35.52745 18.12205 25.66133 29.69776 39.93803 43.05259 997.996
